Domain,Area,Element,Item,Year,Unit,Value
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2001,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2002,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2003,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2004,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2005,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2006,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2007,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2008,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2009,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2010,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2011,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2012,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2013,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2014,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2015,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2016,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2017,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2018,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2019,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2020,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2021,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2022,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2000,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2001,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2002,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2003,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2004,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2005,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2006,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2007,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2008,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2009,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2010,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2011,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2012,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2013,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2014,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2015,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2016,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2017,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2018,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2019,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2020,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2021,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2022,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2000,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2001,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2002,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2003,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2004,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2005,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2006,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2007,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2008,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2009,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2010,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2011,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2012,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2013,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2014,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2015,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2016,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2017,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2018,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2019,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2020,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2021,%,
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2022,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2000,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2001,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2002,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2003,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2004,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2005,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2006,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2007,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2008,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2009,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2010,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2011,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2012,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2013,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2014,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2015,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2016,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2017,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2018,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2019,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2020,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2021,%,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2022,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2000,%,25.1
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2001,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2002,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2003,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2004,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2005,%,46.8
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2006,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2007,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2008,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2009,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2010,%,42.9
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2011,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2012,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2013,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2014,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2015,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2016,%,36.7
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2017,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2018,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2019,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2020,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2021,%,
Suite of Food Security Indicators,Colombia,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2022,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2000,%,10.2
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2001,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2002,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2003,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2004,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2005,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2006,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2007,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2008,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2009,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2010,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2011,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2012,%,11.4
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2013,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2014,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2015,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2016,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2017,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2018,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2019,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2020,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2021,%,
Suite of Food Security Indicators,Comoros,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2022,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2000,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2001,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2002,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2003,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2004,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2005,%,19.1
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2006,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2007,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2008,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2009,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2010,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2011,%,20.2
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2012,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2013,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2014,%,32.9
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2015,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2016,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2017,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2018,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2019,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2020,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2021,%,
Suite of Food Security Indicators,Congo,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2022,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2000,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2001,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2002,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2003,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2004,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2005,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2006,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2007,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2008,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2009,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2010,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2011,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2012,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2013,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2014,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2015,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2016,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2017,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2018,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2019,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2020,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2021,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2022,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2000,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2001,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2002,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2003,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2004,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2005,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2006,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2007,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2008,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2009,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2010,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2011,%,32.5
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2012,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2013,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2014,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2015,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2016,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2017,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2018,%,25.3
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2019,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2020,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2021,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2022,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2000,%,8.5
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2001,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2002,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2003,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2004,%,5.4
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2005,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2006,%,4.2
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2007,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2008,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2009,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2010,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2011,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2012,%,11.8
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2013,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2014,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2015,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2016,%,23.1
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2017,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2018,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2019,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2020,%,
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2021,%,34
