Domain,Area,Element,Item,Year,Unit,Value
Suite of Food Security Indicators,Egypt,Value,Average fat supply (g/cap/day) (3-year average),2007-2009,g/cap/d,60.9
Suite of Food Security Indicators,Egypt,Value,Average fat supply (g/cap/day) (3-year average),2008-2010,g/cap/d,59.9
Suite of Food Security Indicators,Egypt,Value,Average fat supply (g/cap/day) (3-year average),2009-2011,g/cap/d,58
Suite of Food Security Indicators,Egypt,Value,Average fat supply (g/cap/day) (3-year average),2010-2012,g/cap/d,56.8
Suite of Food Security Indicators,Egypt,Value,Average fat supply (g/cap/day) (3-year average),2011-2013,g/cap/d,55.5
Suite of Food Security Indicators,Egypt,Value,Average fat supply (g/cap/day) (3-year average),2012-2014,g/cap/d,54.4
Suite of Food Security Indicators,Egypt,Value,Average fat supply (g/cap/day) (3-year average),2013-2015,g/cap/d,53.4
Suite of Food Security Indicators,Egypt,Value,Average fat supply (g/cap/day) (3-year average),2014-2016,g/cap/d,52.7
Suite of Food Security Indicators,Egypt,Value,Average fat supply (g/cap/day) (3-year average),2015-2017,g/cap/d,52.8
Suite of Food Security Indicators,Egypt,Value,Average fat supply (g/cap/day) (3-year average),2016-2018,g/cap/d,53.3
Suite of Food Security Indicators,Egypt,Value,Average fat supply (g/cap/day) (3-year average),2017-2019,g/cap/d,54.5
Suite of Food Security Indicators,Egypt,Value,Average fat supply (g/cap/day) (3-year average),2018-2020,g/cap/d,56.7
Suite of Food Security Indicators,Egypt,Value,Average fat supply (g/cap/day) (3-year average),2019-2021,g/cap/d,58.6
Suite of Food Security Indicators,Egypt,Value,Average fat supply (g/cap/day) (3-year average),2020-2022,g/cap/d,59.3
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2000-2002,g/cap/d,60.4
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2001-2003,g/cap/d,61.3
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2002-2004,g/cap/d,60.1
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2003-2005,g/cap/d,60.1
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2004-2006,g/cap/d,60.8
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2005-2007,g/cap/d,62.4
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2006-2008,g/cap/d,61.4
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2007-2009,g/cap/d,61
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2008-2010,g/cap/d,59.7
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2009-2011,g/cap/d,60.6
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2010-2012,g/cap/d,59.9
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2011-2013,g/cap/d,60.5
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2012-2014,g/cap/d,59.6
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2013-2015,g/cap/d,59.7
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2014-2016,g/cap/d,59.3
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2015-2017,g/cap/d,61.8
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2016-2018,g/cap/d,63.2
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2017-2019,g/cap/d,65.4
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2018-2020,g/cap/d,66.1
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2019-2021,g/cap/d,68.9
Suite of Food Security Indicators,El Salvador,Value,Average fat supply (g/cap/day) (3-year average),2020-2022,g/cap/d,70.8
Suite of Food Security Indicators,Estonia,Value,Average fat supply (g/cap/day) (3-year average),2000-2002,g/cap/d,91.6
Suite of Food Security Indicators,Estonia,Value,Average fat supply (g/cap/day) (3-year average),2001-2003,g/cap/d,96.6
Suite of Food Security Indicators,Estonia,Value,Average fat supply (g/cap/day) (3-year average),2002-2004,g/cap/d,99.5
Suite of Food Security Indicators,Estonia,Value,Average fat supply (g/cap/day) (3-year average),2003-2005,g/cap/d,97.1
Suite of Food Security Indicators,Estonia,Value,Average fat supply (g/cap/day) (3-year average),2004-2006,g/cap/d,94.9
Suite of Food Security Indicators,Estonia,Value,Average fat supply (g/cap/day) (3-year average),2005-2007,g/cap/d,93.4
Suite of Food Security Indicators,Estonia,Value,Average fat supply (g/cap/day) (3-year average),2006-2008,g/cap/d,94.1
Suite of Food Security Indicators,Estonia,Value,Average fat supply (g/cap/day) (3-year average),2007-2009,g/cap/d,94.3
Suite of Food Security Indicators,Estonia,Value,Average fat supply (g/cap/day) (3-year average),2014-2016,g/cap/d,113.2
Suite of Food Security Indicators,Estonia,Value,Average fat supply (g/cap/day) (3-year average),2015-2017,g/cap/d,117.2
Suite of Food Security Indicators,Estonia,Value,Average fat supply (g/cap/day) (3-year average),2016-2018,g/cap/d,119.9
Suite of Food Security Indicators,Estonia,Value,Average fat supply (g/cap/day) (3-year average),2017-2019,g/cap/d,128.7
Suite of Food Security Indicators,Estonia,Value,Average fat supply (g/cap/day) (3-year average),2018-2020,g/cap/d,137.4
Suite of Food Security Indicators,Estonia,Value,Average fat supply (g/cap/day) (3-year average),2019-2021,g/cap/d,142.2
Suite of Food Security Indicators,Estonia,Value,Average fat supply (g/cap/day) (3-year average),2020-2022,g/cap/d,140.9
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2000-2002,g/cap/d,45.4
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2001-2003,g/cap/d,46.3
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2002-2004,g/cap/d,52.2
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2003-2005,g/cap/d,54.9
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2004-2006,g/cap/d,54.8
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2005-2007,g/cap/d,51.2
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2006-2008,g/cap/d,47.4
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2007-2009,g/cap/d,45.9
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2008-2010,g/cap/d,45.6
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2009-2011,g/cap/d,46.9
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2010-2012,g/cap/d,48.7
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2011-2013,g/cap/d,49.2
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2012-2014,g/cap/d,53.1
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2013-2015,g/cap/d,55.9
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2014-2016,g/cap/d,56.9
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2015-2017,g/cap/d,54.4
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2016-2018,g/cap/d,53.7
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2017-2019,g/cap/d,54.5
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2018-2020,g/cap/d,56.2
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2019-2021,g/cap/d,58.1
Suite of Food Security Indicators,Eswatini,Value,Average fat supply (g/cap/day) (3-year average),2020-2022,g/cap/d,59.6
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2000-2002,g/cap/d,18.2
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2001-2003,g/cap/d,19.2
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2002-2004,g/cap/d,20.2
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2003-2005,g/cap/d,20.9
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2004-2006,g/cap/d,21.3
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2005-2007,g/cap/d,22
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2006-2008,g/cap/d,23.4
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2007-2009,g/cap/d,24.2
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2008-2010,g/cap/d,27.4
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2009-2011,g/cap/d,29.4
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2010-2012,g/cap/d,32.5
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2011-2013,g/cap/d,33.1
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2012-2014,g/cap/d,33.7
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2013-2015,g/cap/d,36.1
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2014-2016,g/cap/d,37
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2015-2017,g/cap/d,38
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2016-2018,g/cap/d,37.3
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2017-2019,g/cap/d,36.3
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2018-2020,g/cap/d,37.9
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2019-2021,g/cap/d,40
Suite of Food Security Indicators,Ethiopia,Value,Average fat supply (g/cap/day) (3-year average),2020-2022,g/cap/d,44.1
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2000-2002,g/cap/d,95.9
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2001-2003,g/cap/d,95.3
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2002-2004,g/cap/d,95
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2003-2005,g/cap/d,95.6
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2004-2006,g/cap/d,96.1
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2005-2007,g/cap/d,95.6
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2006-2008,g/cap/d,94.8
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2007-2009,g/cap/d,94.4
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2008-2010,g/cap/d,89
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2009-2011,g/cap/d,84.2
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2010-2012,g/cap/d,78.5
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2011-2013,g/cap/d,77.7
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2012-2014,g/cap/d,79.1
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2013-2015,g/cap/d,78.7
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2014-2016,g/cap/d,78.2
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2015-2017,g/cap/d,79.3
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2016-2018,g/cap/d,82.1
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2017-2019,g/cap/d,85.4
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2018-2020,g/cap/d,84.4
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2019-2021,g/cap/d,85.1
Suite of Food Security Indicators,Fiji,Value,Average fat supply (g/cap/day) (3-year average),2020-2022,g/cap/d,85.4
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2000-2002,g/cap/d,125.6
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2001-2003,g/cap/d,126.7
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2002-2004,g/cap/d,126.5
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2003-2005,g/cap/d,126.5
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2004-2006,g/cap/d,127.6
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2005-2007,g/cap/d,129.4
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2006-2008,g/cap/d,130.8
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2007-2009,g/cap/d,131.5
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2008-2010,g/cap/d,128.6
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2009-2011,g/cap/d,127.1
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2010-2012,g/cap/d,127.5
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2011-2013,g/cap/d,130.7
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2012-2014,g/cap/d,131.9
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2013-2015,g/cap/d,130.8
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2014-2016,g/cap/d,130.2
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2015-2017,g/cap/d,129.9
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2016-2018,g/cap/d,131.6
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2017-2019,g/cap/d,130.7
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2018-2020,g/cap/d,129.9
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2019-2021,g/cap/d,127.5
Suite of Food Security Indicators,Finland,Value,Average fat supply (g/cap/day) (3-year average),2020-2022,g/cap/d,127.1
Suite of Food Security Indicators,France,Value,Average fat supply (g/cap/day) (3-year average),2000-2002,g/cap/d,170.8
Suite of Food Security Indicators,France,Value,Average fat supply (g/cap/day) (3-year average),2001-2003,g/cap/d,170.3
Suite of Food Security Indicators,France,Value,Average fat supply (g/cap/day) (3-year average),2002-2004,g/cap/d,167.1
Suite of Food Security Indicators,France,Value,Average fat supply (g/cap/day) (3-year average),2003-2005,g/cap/d,164.4
Suite of Food Security Indicators,France,Value,Average fat supply (g/cap/day) (3-year average),2004-2006,g/cap/d,162.5
Suite of Food Security Indicators,France,Value,Average fat supply (g/cap/day) (3-year average),2005-2007,g/cap/d,162.1
Suite of Food Security Indicators,France,Value,Average fat supply (g/cap/day) (3-year average),2006-2008,g/cap/d,163.5
Suite of Food Security Indicators,France,Value,Average fat supply (g/cap/day) (3-year average),2007-2009,g/cap/d,164.3
Suite of Food Security Indicators,France,Value,Average fat supply (g/cap/day) (3-year average),2014-2016,g/cap/d,143.4
Suite of Food Security Indicators,France,Value,Average fat supply (g/cap/day) (3-year average),2015-2017,g/cap/d,144.2
Suite of Food Security Indicators,France,Value,Average fat supply (g/cap/day) (3-year average),2016-2018,g/cap/d,147.6
Suite of Food Security Indicators,France,Value,Average fat supply (g/cap/day) (3-year average),2017-2019,g/cap/d,150.4
Suite of Food Security Indicators,France,Value,Average fat supply (g/cap/day) (3-year average),2018-2020,g/cap/d,151.8
Suite of Food Security Indicators,France,Value,Average fat supply (g/cap/day) (3-year average),2019-2021,g/cap/d,151.2
Suite of Food Security Indicators,France,Value,Average fat supply (g/cap/day) (3-year average),2020-2022,g/cap/d,152
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2000-2002,g/cap/d,117.2
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2001-2003,g/cap/d,119
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2002-2004,g/cap/d,121.5
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2003-2005,g/cap/d,122.1
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2004-2006,g/cap/d,122.9
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2005-2007,g/cap/d,122.4
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2006-2008,g/cap/d,122.6
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2007-2009,g/cap/d,124.1
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2008-2010,g/cap/d,122
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2009-2011,g/cap/d,120.3
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2010-2012,g/cap/d,116.9
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2011-2013,g/cap/d,117
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2012-2014,g/cap/d,117
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2013-2015,g/cap/d,117.6
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2014-2016,g/cap/d,116.6
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2015-2017,g/cap/d,114.8
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2016-2018,g/cap/d,113.4
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2017-2019,g/cap/d,112.7
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2018-2020,g/cap/d,114.9
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2019-2021,g/cap/d,116.8
Suite of Food Security Indicators,French Polynesia,Value,Average fat supply (g/cap/day) (3-year average),2020-2022,g/cap/d,118.9
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2000-2002,g/cap/d,56.3
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2001-2003,g/cap/d,55.9
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2002-2004,g/cap/d,55.2
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2003-2005,g/cap/d,55.8
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2004-2006,g/cap/d,56.9
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2005-2007,g/cap/d,58
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2006-2008,g/cap/d,56.2
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2007-2009,g/cap/d,53.4
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2008-2010,g/cap/d,52.9
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2009-2011,g/cap/d,55.3
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2010-2012,g/cap/d,57.9
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2011-2013,g/cap/d,58.7
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2012-2014,g/cap/d,59.1
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2013-2015,g/cap/d,60.6
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2014-2016,g/cap/d,59.8
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2015-2017,g/cap/d,60.1
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2016-2018,g/cap/d,57.9
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2017-2019,g/cap/d,58.1
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2018-2020,g/cap/d,56.1
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2019-2021,g/cap/d,55.5
Suite of Food Security Indicators,Gabon,Value,Average fat supply (g/cap/day) (3-year average),2020-2022,g/cap/d,54.1
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2000-2002,g/cap/d,77.6
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2001-2003,g/cap/d,79
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2002-2004,g/cap/d,79.2
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2003-2005,g/cap/d,80.2
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2004-2006,g/cap/d,78.1
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2005-2007,g/cap/d,74.4
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2006-2008,g/cap/d,71.3
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2007-2009,g/cap/d,70.3
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2008-2010,g/cap/d,68.6
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2009-2011,g/cap/d,69.5
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2010-2012,g/cap/d,70.4
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2011-2013,g/cap/d,72.5
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2012-2014,g/cap/d,72
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2013-2015,g/cap/d,69.2
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2014-2016,g/cap/d,65.4
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2015-2017,g/cap/d,62.3
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2016-2018,g/cap/d,59.5
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2017-2019,g/cap/d,58.3
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2018-2020,g/cap/d,57
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2019-2021,g/cap/d,58.3
Suite of Food Security Indicators,Gambia,Value,Average fat supply (g/cap/day) (3-year average),2020-2022,g/cap/d,58.6
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2000-2002,g/cap/d,52.8
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2001-2003,g/cap/d,57
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2002-2004,g/cap/d,56.9
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2003-2005,g/cap/d,61.1
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2004-2006,g/cap/d,63.8
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2005-2007,g/cap/d,66.2
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2006-2008,g/cap/d,64.7
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2007-2009,g/cap/d,66.1
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2008-2010,g/cap/d,67.9
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2009-2011,g/cap/d,71.4
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2010-2012,g/cap/d,72.6
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2011-2013,g/cap/d,73.7
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2012-2014,g/cap/d,74.3
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2013-2015,g/cap/d,75.7
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2014-2016,g/cap/d,75.8
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2015-2017,g/cap/d,76.9
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2016-2018,g/cap/d,78.7
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2017-2019,g/cap/d,82.1
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2018-2020,g/cap/d,83.6
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2019-2021,g/cap/d,84.1
Suite of Food Security Indicators,Georgia,Value,Average fat supply (g/cap/day) (3-year average),2020-2022,g/cap/d,84.9
Suite of Food Security Indicators,Germany,Value,Average fat supply (g/cap/day) (3-year average),2000-2002,g/cap/d,139.7
Suite of Food Security Indicators,Germany,Value,Average fat supply (g/cap/day) (3-year average),2001-2003,g/cap/d,138.5
Suite of Food Security Indicators,Germany,Value,Average fat supply (g/cap/day) (3-year average),2002-2004,g/cap/d,138.9
Suite of Food Security Indicators,Germany,Value,Average fat supply (g/cap/day) (3-year average),2003-2005,g/cap/d,138.9
Suite of Food Security Indicators,Germany,Value,Average fat supply (g/cap/day) (3-year average),2004-2006,g/cap/d,139.4
Suite of Food Security Indicators,Germany,Value,Average fat supply (g/cap/day) (3-year average),2005-2007,g/cap/d,141.9
Suite of Food Security Indicators,Germany,Value,Average fat supply (g/cap/day) (3-year average),2006-2008,g/cap/d,143.6
