Domain,Area,Element,Item,Year,Unit,Value
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2005,million No,5.7
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2006,million No,5.9
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2007,million No,6.1
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2008,million No,6.2
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2009,million No,6.4
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2010,million No,6.6
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2011,million No,6.7
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2012,million No,6.8
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2013,million No,7
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2014,million No,7.1
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2015,million No,7.2
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2016,million No,7.3
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2017,million No,7.5
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2018,million No,7.6
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2019,million No,7.8
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2020,million No,7.9
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2021,million No,8.1
Suite of Food Security Indicators,Canada,Value,Number of obese adults (18 years and older) (million),2022,million No,8.2
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2000,million No,0.1
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2001,million No,0.1
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2002,million No,0.1
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2003,million No,0.1
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2004,million No,0.1
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2005,million No,0.1
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2006,million No,0.1
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2007,million No,0.1
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2008,million No,0.1
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2009,million No,0.1
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2010,million No,0.1
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2011,million No,0.1
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2012,million No,0.1
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2013,million No,0.1
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2014,million No,0.1
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2015,million No,0.1
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2016,million No,0.2
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2017,million No,0.2
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2018,million No,0.2
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2019,million No,0.2
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2020,million No,0.2
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2021,million No,0.2
Suite of Food Security Indicators,Central African Republic,Value,Number of obese adults (18 years and older) (million),2022,million No,0.2
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2000,million No,0.1
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2001,million No,0.1
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2002,million No,0.1
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2003,million No,0.1
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2004,million No,0.1
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2005,million No,0.1
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2006,million No,0.2
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2007,million No,0.2
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2008,million No,0.2
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2009,million No,0.2
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2010,million No,0.2
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2011,million No,0.2
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2012,million No,0.3
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2013,million No,0.3
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2014,million No,0.3
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2015,million No,0.3
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2016,million No,0.3
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2017,million No,0.4
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2018,million No,0.4
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2019,million No,0.4
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2020,million No,0.5
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2021,million No,0.5
Suite of Food Security Indicators,Chad,Value,Number of obese adults (18 years and older) (million),2022,million No,0.5
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2000,million No,2.2
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2001,million No,2.3
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2002,million No,2.4
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2003,million No,2.5
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2004,million No,2.6
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2005,million No,2.8
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2006,million No,2.9
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2007,million No,3
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2008,million No,3.2
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2009,million No,3.3
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2010,million No,3.5
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2011,million No,3.7
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2012,million No,3.8
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2013,million No,4
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2014,million No,4.2
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2015,million No,4.4
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2016,million No,4.6
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2017,million No,4.8
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2018,million No,5
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2019,million No,5.3
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2020,million No,5.5
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2021,million No,5.7
Suite of Food Security Indicators,Chile,Value,Number of obese adults (18 years and older) (million),2022,million No,5.9
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2000,million No,19.8
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2001,million No,21.2
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2002,million No,22.7
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2003,million No,24.4
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2004,million No,26.2
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2005,million No,28.2
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2006,million No,30.5
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2007,million No,32.9
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2008,million No,35.6
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2009,million No,38.5
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2010,million No,41.5
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2011,million No,44.7
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2012,million No,48
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2013,million No,51.5
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2014,million No,55.2
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2015,million No,59.2
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2016,million No,63.4
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2017,million No,67.8
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2018,million No,72.4
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2019,million No,77.3
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2020,million No,82.6
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2021,million No,88.3
Suite of Food Security Indicators,China,Value,Number of obese adults (18 years and older) (million),2022,million No,94.3
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2000,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2001,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2002,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2003,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2004,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2005,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2006,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2007,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2008,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2009,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2010,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2011,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2012,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2013,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2014,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2015,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2016,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2017,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2018,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2019,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2020,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2021,million No,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Number of obese adults (18 years and older) (million),2022,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2000,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2001,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2002,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2003,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2004,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2005,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2006,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2007,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2008,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2009,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2010,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2011,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2012,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2013,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2014,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2015,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2016,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2017,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2018,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2019,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2020,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2021,million No,
Suite of Food Security Indicators,"China, Macao SAR",Value,Number of obese adults (18 years and older) (million),2022,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2000,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2001,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2002,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2003,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2004,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2005,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2006,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2007,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2008,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2009,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2010,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2011,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2012,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2013,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2014,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2015,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2016,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2017,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2018,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2019,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2020,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2021,million No,
Suite of Food Security Indicators,"China, mainland",Value,Number of obese adults (18 years and older) (million),2022,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2000,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2001,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2002,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2003,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2004,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2005,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2006,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2007,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2008,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2009,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2010,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2011,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2012,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2013,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2014,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2015,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2016,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2017,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2018,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2019,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2020,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2021,million No,
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Number of obese adults (18 years and older) (million),2022,million No,
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2000,million No,2.8
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2001,million No,3
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2002,million No,3.2
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2003,million No,3.4
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2004,million No,3.6
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2005,million No,3.9
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2006,million No,4.1
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2007,million No,4.3
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2008,million No,4.6
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2009,million No,4.8
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2010,million No,5.1
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2011,million No,5.4
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2012,million No,5.7
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2013,million No,6
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2014,million No,6.3
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2015,million No,6.6
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2016,million No,6.9
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2017,million No,7.2
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2018,million No,7.6
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2019,million No,8
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2020,million No,8.4
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2021,million No,8.7
Suite of Food Security Indicators,Colombia,Value,Number of obese adults (18 years and older) (million),2022,million No,9.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2000,million No,<0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2001,million No,<0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2002,million No,<0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2003,million No,<0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2004,million No,<0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2005,million No,<0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2006,million No,<0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2007,million No,<0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2008,million No,<0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2009,million No,<0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2010,million No,<0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2011,million No,<0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2012,million No,<0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2013,million No,<0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2014,million No,<0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2015,million No,<0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2016,million No,0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2017,million No,0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2018,million No,0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2019,million No,0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2020,million No,0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2021,million No,0.1
Suite of Food Security Indicators,Comoros,Value,Number of obese adults (18 years and older) (million),2022,million No,0.1
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2000,million No,0.1
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2001,million No,0.1
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2002,million No,0.1
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2003,million No,0.1
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2004,million No,0.1
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2005,million No,0.1
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2006,million No,0.1
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2007,million No,0.1
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2008,million No,0.1
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2009,million No,0.2
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2010,million No,0.2
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2011,million No,0.2
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2012,million No,0.2
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2013,million No,0.2
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2014,million No,0.2
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2015,million No,0.2
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2016,million No,0.2
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2017,million No,0.2
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2018,million No,0.2
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2019,million No,0.2
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2020,million No,0.2
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2021,million No,0.3
Suite of Food Security Indicators,Congo,Value,Number of obese adults (18 years and older) (million),2022,million No,0.3
Suite of Food Security Indicators,Cook Islands,Value,Number of obese adults (18 years and older) (million),2000,million No,<0.1
Suite of Food Security Indicators,Cook Islands,Value,Number of obese adults (18 years and older) (million),2001,million No,<0.1
Suite of Food Security Indicators,Cook Islands,Value,Number of obese adults (18 years and older) (million),2002,million No,<0.1
Suite of Food Security Indicators,Cook Islands,Value,Number of obese adults (18 years and older) (million),2003,million No,<0.1
Suite of Food Security Indicators,Cook Islands,Value,Number of obese adults (18 years and older) (million),2004,million No,<0.1
Suite of Food Security Indicators,Cook Islands,Value,Number of obese adults (18 years and older) (million),2005,million No,<0.1
Suite of Food Security Indicators,Cook Islands,Value,Number of obese adults (18 years and older) (million),2006,million No,<0.1
Suite of Food Security Indicators,Cook Islands,Value,Number of obese adults (18 years and older) (million),2007,million No,<0.1
Suite of Food Security Indicators,Cook Islands,Value,Number of obese adults (18 years and older) (million),2008,million No,<0.1
Suite of Food Security Indicators,Cook Islands,Value,Number of obese adults (18 years and older) (million),2009,million No,<0.1
Suite of Food Security Indicators,Cook Islands,Value,Number of obese adults (18 years and older) (million),2010,million No,<0.1
Suite of Food Security Indicators,Cook Islands,Value,Number of obese adults (18 years and older) (million),2011,million No,<0.1
Suite of Food Security Indicators,Cook Islands,Value,Number of obese adults (18 years and older) (million),2012,million No,<0.1
Suite of Food Security Indicators,Cook Islands,Value,Number of obese adults (18 years and older) (million),2013,million No,<0.1
Suite of Food Security Indicators,Cook Islands,Value,Number of obese adults (18 years and older) (million),2014,million No,<0.1
Suite of Food Security Indicators,Cook Islands,Value,Number of obese adults (18 years and older) (million),2015,million No,<0.1
