Domain,Area,Element,Item,Year,Unit,Value
Suite of Food Security Indicators,Chile,Value,Prevalence of undernourishment (percent) (3-year average),2006-2008,%,3
Suite of Food Security Indicators,Chile,Value,Prevalence of undernourishment (percent) (3-year average),2007-2009,%,3.3
Suite of Food Security Indicators,Chile,Value,Prevalence of undernourishment (percent) (3-year average),2008-2010,%,3.6
Suite of Food Security Indicators,Chile,Value,Prevalence of undernourishment (percent) (3-year average),2009-2011,%,3.7
Suite of Food Security Indicators,Chile,Value,Prevalence of undernourishment (percent) (3-year average),2010-2012,%,3.8
Suite of Food Security Indicators,Chile,Value,Prevalence of undernourishment (percent) (3-year average),2011-2013,%,3.5
Suite of Food Security Indicators,Chile,Value,Prevalence of undernourishment (percent) (3-year average),2012-2014,%,3.4
Suite of Food Security Indicators,Chile,Value,Prevalence of undernourishment (percent) (3-year average),2013-2015,%,3.3
Suite of Food Security Indicators,Chile,Value,Prevalence of undernourishment (percent) (3-year average),2014-2016,%,3.3
Suite of Food Security Indicators,Chile,Value,Prevalence of undernourishment (percent) (3-year average),2015-2017,%,3.2
Suite of Food Security Indicators,Chile,Value,Prevalence of undernourishment (percent) (3-year average),2016-2018,%,3.1
Suite of Food Security Indicators,Chile,Value,Prevalence of undernourishment (percent) (3-year average),2017-2019,%,3
Suite of Food Security Indicators,Chile,Value,Prevalence of undernourishment (percent) (3-year average),2018-2020,%,2.7
Suite of Food Security Indicators,Chile,Value,Prevalence of undernourishment (percent) (3-year average),2019-2021,%,<2.5
Suite of Food Security Indicators,Chile,Value,Prevalence of undernourishment (percent) (3-year average),2020-2022,%,<2.5
Suite of Food Security Indicators,Chile,Value,Prevalence of undernourishment (percent) (3-year average),2021-2023,%,<2.5
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2000-2002,%,10.1
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2001-2003,%,9.5
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2002-2004,%,8.8
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2003-2005,%,8
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2004-2006,%,7.1
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2005-2007,%,6.1
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2006-2008,%,5.1
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2007-2009,%,4
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2008-2010,%,3
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2009-2011,%,<2.5
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2010-2012,%,<2.5
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2011-2013,%,<2.5
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2012-2014,%,<2.5
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2013-2015,%,<2.5
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2014-2016,%,<2.5
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2015-2017,%,<2.5
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2016-2018,%,<2.5
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2017-2019,%,<2.5
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2018-2020,%,<2.5
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2019-2021,%,<2.5
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2020-2022,%,<2.5
Suite of Food Security Indicators,China,Value,Prevalence of undernourishment (percent) (3-year average),2021-2023,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2000-2002,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2001-2003,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2002-2004,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2003-2005,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2004-2006,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2005-2007,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2006-2008,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2007-2009,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2008-2010,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2009-2011,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2010-2012,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2011-2013,%,2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2012-2014,%,2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2013-2015,%,2.6
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2014-2016,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2015-2017,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2016-2018,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2017-2019,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2018-2020,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2019-2021,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2020-2022,%,<2.5
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Prevalence of undernourishment (percent) (3-year average),2021-2023,%,<2.5
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2000-2002,%,21.5
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2001-2003,%,20.8
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2002-2004,%,19.2
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2003-2005,%,17.5
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2004-2006,%,16
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2005-2007,%,15
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2006-2008,%,14.1
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2007-2009,%,13.1
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2008-2010,%,12
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2009-2011,%,10.4
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2010-2012,%,9.3
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2011-2013,%,8.4
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2012-2014,%,7.6
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2013-2015,%,6.8
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2014-2016,%,6.3
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2015-2017,%,6.2
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2016-2018,%,6
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2017-2019,%,5.9
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2018-2020,%,7.2
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2019-2021,%,8.7
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2020-2022,%,10.3
Suite of Food Security Indicators,"China, Macao SAR",Value,Prevalence of undernourishment (percent) (3-year average),2021-2023,%,10.7
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2000-2002,%,10.3
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2001-2003,%,9.7
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2002-2004,%,8.9
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2003-2005,%,8.1
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2004-2006,%,7.2
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2005-2007,%,6.2
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2006-2008,%,5.1
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2007-2009,%,4
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2008-2010,%,2.9
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2009-2011,%,<2.5
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2010-2012,%,<2.5
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2011-2013,%,<2.5
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2012-2014,%,<2.5
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2013-2015,%,<2.5
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2014-2016,%,<2.5
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2015-2017,%,<2.5
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2016-2018,%,<2.5
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2017-2019,%,<2.5
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2018-2020,%,<2.5
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2019-2021,%,<2.5
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2020-2022,%,<2.5
Suite of Food Security Indicators,"China, mainland",Value,Prevalence of undernourishment (percent) (3-year average),2021-2023,%,<2.5
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2000-2002,%,3.7
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2001-2003,%,4.1
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2002-2004,%,4.2
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2003-2005,%,4.2
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2004-2006,%,4.4
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2005-2007,%,4.5
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2006-2008,%,4.8
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2007-2009,%,4.8
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2008-2010,%,4.8
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2009-2011,%,4.7
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2010-2012,%,4.7
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2011-2013,%,4.7
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2012-2014,%,4.6
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2013-2015,%,4.3
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2014-2016,%,4.3
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2015-2017,%,4.3
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2016-2018,%,4.2
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2017-2019,%,4
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2018-2020,%,3.9
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2019-2021,%,3.8
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2020-2022,%,3.8
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Prevalence of undernourishment (percent) (3-year average),2021-2023,%,3.7
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2000-2002,%,8.6
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2001-2003,%,8.9
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2002-2004,%,9.6
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2003-2005,%,10.4
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2004-2006,%,11.1
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2005-2007,%,11.3
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2006-2008,%,10.9
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2007-2009,%,11.1
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2008-2010,%,11.2
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2009-2011,%,11.3
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2010-2012,%,10.1
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2011-2013,%,8.7
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2012-2014,%,7.2
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2013-2015,%,5.9
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2014-2016,%,5.1
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2015-2017,%,4.6
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2016-2018,%,4.3
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2017-2019,%,4.3
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2018-2020,%,4.3
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2019-2021,%,4.4
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2020-2022,%,4.2
Suite of Food Security Indicators,Colombia,Value,Prevalence of undernourishment (percent) (3-year average),2021-2023,%,4.2
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2000-2002,%,24.9
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2001-2003,%,20.9
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2002-2004,%,18
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2003-2005,%,16.6
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2004-2006,%,16.6
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2005-2007,%,17.4
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2006-2008,%,18.6
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2007-2009,%,19.9
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2008-2010,%,18.7
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2009-2011,%,17.3
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2010-2012,%,15.7
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2011-2013,%,15.4
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2012-2014,%,14.8
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2013-2015,%,14.4
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2014-2016,%,13.9
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2015-2017,%,13.5
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2016-2018,%,13.1
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2017-2019,%,13.1
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2018-2020,%,13.4
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2019-2021,%,13.9
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2020-2022,%,15.7
Suite of Food Security Indicators,Comoros,Value,Prevalence of undernourishment (percent) (3-year average),2021-2023,%,16.9
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2000-2002,%,26.9
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2001-2003,%,26.4
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2002-2004,%,26.5
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2003-2005,%,27.8
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2004-2006,%,29.1
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2005-2007,%,31.1
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2006-2008,%,33.2
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2007-2009,%,35.6
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2008-2010,%,38.1
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2009-2011,%,40.5
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2010-2012,%,40.3
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2011-2013,%,37.2
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2012-2014,%,32.5
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2013-2015,%,29.5
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2014-2016,%,29.3
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2015-2017,%,29.5
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2016-2018,%,30.2
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2017-2019,%,29.8
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2018-2020,%,29.1
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2019-2021,%,27.8
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2020-2022,%,27.1
Suite of Food Security Indicators,Congo,Value,Prevalence of undernourishment (percent) (3-year average),2021-2023,%,26.8
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2000-2002,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2001-2003,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2002-2004,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2003-2005,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2004-2006,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2005-2007,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2006-2008,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2007-2009,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2008-2010,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2009-2011,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2010-2012,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2011-2013,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2012-2014,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2013-2015,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2014-2016,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2015-2017,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2016-2018,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2017-2019,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2018-2020,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2019-2021,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2020-2022,%,
Suite of Food Security Indicators,Cook Islands,Value,Prevalence of undernourishment (percent) (3-year average),2021-2023,%,
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2000-2002,%,4.3
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2001-2003,%,4.4
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2002-2004,%,4.4
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2003-2005,%,4
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2004-2006,%,3.4
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2005-2007,%,2.9
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2006-2008,%,2.7
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2007-2009,%,2.7
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2008-2010,%,2.8
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2009-2011,%,3
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2010-2012,%,3.2
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2011-2013,%,3.1
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2012-2014,%,2.9
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2013-2015,%,2.7
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2014-2016,%,<2.5
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2015-2017,%,<2.5
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2016-2018,%,<2.5
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2017-2019,%,<2.5
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2018-2020,%,<2.5
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2019-2021,%,<2.5
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2020-2022,%,<2.5
Suite of Food Security Indicators,Costa Rica,Value,Prevalence of undernourishment (percent) (3-year average),2021-2023,%,<2.5
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of undernourishment (percent) (3-year average),2000-2002,%,20.2
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of undernourishment (percent) (3-year average),2001-2003,%,20.9
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of undernourishment (percent) (3-year average),2002-2004,%,20.7
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of undernourishment (percent) (3-year average),2003-2005,%,20
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of undernourishment (percent) (3-year average),2004-2006,%,19.3
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of undernourishment (percent) (3-year average),2005-2007,%,18.9
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of undernourishment (percent) (3-year average),2006-2008,%,18.5
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of undernourishment (percent) (3-year average),2007-2009,%,18.1
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of undernourishment (percent) (3-year average),2008-2010,%,17.6
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of undernourishment (percent) (3-year average),2009-2011,%,16.6
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of undernourishment (percent) (3-year average),2010-2012,%,15.6
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of undernourishment (percent) (3-year average),2011-2013,%,14.6
Suite of Food Security Indicators,Côte d'Ivoire,Value,Prevalence of undernourishment (percent) (3-year average),2012-2014,%,14.6
