Domain,Area,Element,Item,Year,Unit,Value
Suite of Food Security Indicators,Dominica,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,34.4
Suite of Food Security Indicators,Dominica,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,34.4
Suite of Food Security Indicators,Dominican Republic,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,51.3
Suite of Food Security Indicators,Dominican Republic,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,49.7
Suite of Food Security Indicators,Dominican Republic,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,50.5
Suite of Food Security Indicators,Dominican Republic,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,49.4
Suite of Food Security Indicators,Dominican Republic,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,51.4
Suite of Food Security Indicators,Dominican Republic,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,49.6
Suite of Food Security Indicators,Dominican Republic,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,48.8
Suite of Food Security Indicators,Dominican Republic,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,42.7
Suite of Food Security Indicators,Ecuador,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,19.9
Suite of Food Security Indicators,Ecuador,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,21.2
Suite of Food Security Indicators,Ecuador,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,24.6
Suite of Food Security Indicators,Ecuador,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,27.7
Suite of Food Security Indicators,Ecuador,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,31.2
Suite of Food Security Indicators,Ecuador,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,34.5
Suite of Food Security Indicators,Ecuador,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,33.5
Suite of Food Security Indicators,Ecuador,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,33.1
Suite of Food Security Indicators,Egypt,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,23.2
Suite of Food Security Indicators,Egypt,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,25.9
Suite of Food Security Indicators,Egypt,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,28.9
Suite of Food Security Indicators,Egypt,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,28.1
Suite of Food Security Indicators,Egypt,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,26.1
Suite of Food Security Indicators,Egypt,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,25.6
Suite of Food Security Indicators,Egypt,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,27
Suite of Food Security Indicators,Egypt,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,27.1
Suite of Food Security Indicators,El Salvador,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,38.6
Suite of Food Security Indicators,El Salvador,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,37.5
Suite of Food Security Indicators,El Salvador,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,36.7
Suite of Food Security Indicators,El Salvador,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,37
Suite of Food Security Indicators,El Salvador,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,39.6
Suite of Food Security Indicators,El Salvador,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,41
Suite of Food Security Indicators,El Salvador,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,41.8
Suite of Food Security Indicators,El Salvador,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,39.9
Suite of Food Security Indicators,Equatorial Guinea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,
Suite of Food Security Indicators,Equatorial Guinea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,
Suite of Food Security Indicators,Equatorial Guinea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,
Suite of Food Security Indicators,Equatorial Guinea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,
Suite of Food Security Indicators,Equatorial Guinea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,
Suite of Food Security Indicators,Equatorial Guinea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,
Suite of Food Security Indicators,Equatorial Guinea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,
Suite of Food Security Indicators,Equatorial Guinea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,
Suite of Food Security Indicators,Eritrea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,
Suite of Food Security Indicators,Eritrea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,
Suite of Food Security Indicators,Eritrea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,
Suite of Food Security Indicators,Eritrea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,
Suite of Food Security Indicators,Eritrea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,
Suite of Food Security Indicators,Eritrea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,
Suite of Food Security Indicators,Eritrea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,
Suite of Food Security Indicators,Eritrea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,
Suite of Food Security Indicators,Estonia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,8.6
Suite of Food Security Indicators,Estonia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,7.7
Suite of Food Security Indicators,Estonia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,8.3
Suite of Food Security Indicators,Estonia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,7.5
Suite of Food Security Indicators,Estonia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,8
Suite of Food Security Indicators,Estonia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,7.4
Suite of Food Security Indicators,Estonia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,7.8
Suite of Food Security Indicators,Estonia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,8.5
Suite of Food Security Indicators,Eswatini,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,
Suite of Food Security Indicators,Eswatini,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,
Suite of Food Security Indicators,Eswatini,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,
Suite of Food Security Indicators,Eswatini,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,
Suite of Food Security Indicators,Eswatini,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,
Suite of Food Security Indicators,Eswatini,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,58.7
Suite of Food Security Indicators,Eswatini,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,56.9
Suite of Food Security Indicators,Eswatini,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,55.1
Suite of Food Security Indicators,Ethiopia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,55
Suite of Food Security Indicators,Ethiopia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,59
Suite of Food Security Indicators,Ethiopia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,62
Suite of Food Security Indicators,Ethiopia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,61.1
Suite of Food Security Indicators,Ethiopia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,58.9
Suite of Food Security Indicators,Ethiopia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,57.7
Suite of Food Security Indicators,Ethiopia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,59
Suite of Food Security Indicators,Ethiopia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,60.3
Suite of Food Security Indicators,Fiji,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,
Suite of Food Security Indicators,Fiji,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,
Suite of Food Security Indicators,Fiji,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,
Suite of Food Security Indicators,Fiji,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,
Suite of Food Security Indicators,Fiji,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,14.3
Suite of Food Security Indicators,Fiji,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,19.3
Suite of Food Security Indicators,Fiji,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,24.2
Suite of Food Security Indicators,Fiji,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,29.2
Suite of Food Security Indicators,Finland,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,8.4
Suite of Food Security Indicators,Finland,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,7.4
Suite of Food Security Indicators,Finland,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,7.9
Suite of Food Security Indicators,Finland,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,6.9
Suite of Food Security Indicators,Finland,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,7.2
Suite of Food Security Indicators,Finland,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,7.2
Suite of Food Security Indicators,Finland,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,8.1
Suite of Food Security Indicators,Finland,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,11.2
Suite of Food Security Indicators,France,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,6.5
Suite of Food Security Indicators,France,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,6.5
Suite of Food Security Indicators,France,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,7.1
Suite of Food Security Indicators,France,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,6.4
Suite of Food Security Indicators,France,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,6.4
Suite of Food Security Indicators,France,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,6.3
Suite of Food Security Indicators,France,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,6.2
Suite of Food Security Indicators,France,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,7.7
Suite of Food Security Indicators,French Polynesia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,
Suite of Food Security Indicators,French Polynesia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,
Suite of Food Security Indicators,French Polynesia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,
Suite of Food Security Indicators,French Polynesia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,
Suite of Food Security Indicators,French Polynesia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,
Suite of Food Security Indicators,French Polynesia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,
Suite of Food Security Indicators,French Polynesia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,
Suite of Food Security Indicators,French Polynesia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,
Suite of Food Security Indicators,Gabon,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,
Suite of Food Security Indicators,Gabon,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,
Suite of Food Security Indicators,Gabon,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,
Suite of Food Security Indicators,Gabon,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,
Suite of Food Security Indicators,Gabon,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,
Suite of Food Security Indicators,Gabon,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,
Suite of Food Security Indicators,Gabon,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,
Suite of Food Security Indicators,Gabon,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,
Suite of Food Security Indicators,Gambia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,
Suite of Food Security Indicators,Gambia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,52.6
Suite of Food Security Indicators,Gambia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,52.6
Suite of Food Security Indicators,Gambia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,54.7
Suite of Food Security Indicators,Gambia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,56.9
Suite of Food Security Indicators,Gambia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,59.5
Suite of Food Security Indicators,Gambia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,61
Suite of Food Security Indicators,Gambia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,59.9
Suite of Food Security Indicators,Georgia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,30.4
Suite of Food Security Indicators,Georgia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,31.6
Suite of Food Security Indicators,Georgia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,34.4
Suite of Food Security Indicators,Georgia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,36.1
Suite of Food Security Indicators,Georgia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,38.5
Suite of Food Security Indicators,Georgia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,35.8
Suite of Food Security Indicators,Georgia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,34.4
Suite of Food Security Indicators,Georgia,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,30.3
Suite of Food Security Indicators,Germany,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,3.4
Suite of Food Security Indicators,Germany,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,3.8
Suite of Food Security Indicators,Germany,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,4.1
Suite of Food Security Indicators,Germany,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,4.1
Suite of Food Security Indicators,Germany,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,3.7
Suite of Food Security Indicators,Germany,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,3.6
Suite of Food Security Indicators,Germany,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,4
Suite of Food Security Indicators,Germany,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,4.7
Suite of Food Security Indicators,Ghana,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,36.5
Suite of Food Security Indicators,Ghana,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,38.8
Suite of Food Security Indicators,Ghana,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,41.8
Suite of Food Security Indicators,Ghana,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,37.6
Suite of Food Security Indicators,Ghana,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,36.4
Suite of Food Security Indicators,Ghana,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,34.8
Suite of Food Security Indicators,Ghana,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,37.3
Suite of Food Security Indicators,Ghana,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,41.3
Suite of Food Security Indicators,Greece,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,15.9
Suite of Food Security Indicators,Greece,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,16.5
Suite of Food Security Indicators,Greece,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,17
Suite of Food Security Indicators,Greece,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,12.2
Suite of Food Security Indicators,Greece,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,7.6
Suite of Food Security Indicators,Greece,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,5.9
Suite of Food Security Indicators,Greece,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,5.8
Suite of Food Security Indicators,Greece,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,5.8
Suite of Food Security Indicators,Greenland,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,
Suite of Food Security Indicators,Greenland,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,
Suite of Food Security Indicators,Greenland,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,
Suite of Food Security Indicators,Greenland,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,
Suite of Food Security Indicators,Greenland,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,
Suite of Food Security Indicators,Greenland,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,
Suite of Food Security Indicators,Greenland,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,
Suite of Food Security Indicators,Greenland,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,
Suite of Food Security Indicators,Grenada,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,
Suite of Food Security Indicators,Grenada,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,
Suite of Food Security Indicators,Grenada,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,23.6
Suite of Food Security Indicators,Grenada,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,23.6
Suite of Food Security Indicators,Grenada,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,23.6
Suite of Food Security Indicators,Grenada,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,22.3
Suite of Food Security Indicators,Grenada,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,21.1
Suite of Food Security Indicators,Grenada,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,19.9
Suite of Food Security Indicators,Guatemala,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,39.9
Suite of Food Security Indicators,Guatemala,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,41.9
Suite of Food Security Indicators,Guatemala,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,40.4
Suite of Food Security Indicators,Guatemala,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,41.8
Suite of Food Security Indicators,Guatemala,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,44.7
Suite of Food Security Indicators,Guatemala,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,50
Suite of Food Security Indicators,Guatemala,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,52.3
Suite of Food Security Indicators,Guatemala,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,54
Suite of Food Security Indicators,Guinea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,
Suite of Food Security Indicators,Guinea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,
Suite of Food Security Indicators,Guinea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,
Suite of Food Security Indicators,Guinea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,
Suite of Food Security Indicators,Guinea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,
Suite of Food Security Indicators,Guinea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,
Suite of Food Security Indicators,Guinea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,
Suite of Food Security Indicators,Guinea,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,
Suite of Food Security Indicators,Guinea-Bissau,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,
Suite of Food Security Indicators,Guinea-Bissau,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,
Suite of Food Security Indicators,Guinea-Bissau,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,61.7
Suite of Food Security Indicators,Guinea-Bissau,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,61.8
Suite of Food Security Indicators,Guinea-Bissau,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,62
Suite of Food Security Indicators,Guinea-Bissau,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,62.3
Suite of Food Security Indicators,Guinea-Bissau,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,62.4
Suite of Food Security Indicators,Guinea-Bissau,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,62.5
Suite of Food Security Indicators,Guyana,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,
Suite of Food Security Indicators,Guyana,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,
Suite of Food Security Indicators,Guyana,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,
Suite of Food Security Indicators,Guyana,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,
Suite of Food Security Indicators,Guyana,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,
Suite of Food Security Indicators,Guyana,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,
Suite of Food Security Indicators,Guyana,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,25.5
Suite of Food Security Indicators,Guyana,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,25.5
Suite of Food Security Indicators,Haiti,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,81.6
Suite of Food Security Indicators,Haiti,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,81.6
Suite of Food Security Indicators,Haiti,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,81.6
Suite of Food Security Indicators,Haiti,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2017-2019,%,81.6
Suite of Food Security Indicators,Haiti,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2018-2020,%,81.6
Suite of Food Security Indicators,Haiti,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2019-2021,%,82.5
Suite of Food Security Indicators,Haiti,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2020-2022,%,82.2
Suite of Food Security Indicators,Haiti,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2021-2023,%,81.9
Suite of Food Security Indicators,Honduras,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2014-2016,%,38
Suite of Food Security Indicators,Honduras,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2015-2017,%,37.8
Suite of Food Security Indicators,Honduras,Value,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),2016-2018,%,39
