Domain,Area,Element,Item,Year,Unit,Value
Suite of Food Security Indicators,Central African Republic,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2009-2011,%,0
Suite of Food Security Indicators,Central African Republic,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2010-2012,%,0
Suite of Food Security Indicators,Central African Republic,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2011-2013,%,0
Suite of Food Security Indicators,Central African Republic,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2012-2014,%,0
Suite of Food Security Indicators,Central African Republic,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2013-2015,%,0
Suite of Food Security Indicators,Central African Republic,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2014-2016,%,0
Suite of Food Security Indicators,Central African Republic,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2015-2017,%,0
Suite of Food Security Indicators,Central African Republic,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2016-2018,%,0
Suite of Food Security Indicators,Central African Republic,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2017-2019,%,0
Suite of Food Security Indicators,Central African Republic,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2018-2020,%,0
Suite of Food Security Indicators,Central African Republic,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2019-2021,%,0
Suite of Food Security Indicators,Central African Republic,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2020-2022,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2000-2002,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2001-2003,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2002-2004,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2003-2005,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2004-2006,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2005-2007,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2006-2008,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2007-2009,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2008-2010,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2009-2011,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2010-2012,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2011-2013,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2012-2014,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2013-2015,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2014-2016,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2015-2017,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2016-2018,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2017-2019,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2018-2020,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2019-2021,%,0
Suite of Food Security Indicators,Chad,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2020-2022,%,0
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2000-2002,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2001-2003,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2002-2004,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2003-2005,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2004-2006,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2005-2007,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2006-2008,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2007-2009,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2008-2010,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2009-2011,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2010-2012,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2011-2013,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2012-2014,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2013-2015,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2014-2016,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2015-2017,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2016-2018,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2017-2019,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2018-2020,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2019-2021,%,1.5
Suite of Food Security Indicators,Chile,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2020-2022,%,1.5
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2000-2002,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2001-2003,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2002-2004,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2003-2005,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2004-2006,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2005-2007,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2006-2008,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2007-2009,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2008-2010,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2009-2011,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2010-2012,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2011-2013,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2012-2014,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2013-2015,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2014-2016,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2015-2017,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2016-2018,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2017-2019,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2018-2020,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2019-2021,%,
Suite of Food Security Indicators,China,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2020-2022,%,
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2000-2002,%,1.6
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2001-2003,%,1.3
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2002-2004,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2003-2005,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2004-2006,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2005-2007,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2006-2008,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2007-2009,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2008-2010,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2009-2011,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2010-2012,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2011-2013,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2012-2014,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2013-2015,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2014-2016,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2015-2017,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2016-2018,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2017-2019,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2018-2020,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2019-2021,%,1
Suite of Food Security Indicators,"China, Hong Kong SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2020-2022,%,1
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2000-2002,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2001-2003,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2002-2004,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2003-2005,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2004-2006,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2005-2007,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2006-2008,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2007-2009,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2008-2010,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2009-2011,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2010-2012,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2011-2013,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2012-2014,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2013-2015,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2014-2016,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2015-2017,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2016-2018,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2017-2019,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2018-2020,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2019-2021,%,
Suite of Food Security Indicators,"China, Macao SAR",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2020-2022,%,
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2000-2002,%,5.9
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2001-2003,%,6.2
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2002-2004,%,6.4
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2003-2005,%,6.5
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2004-2006,%,6.6
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2005-2007,%,6.7
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2006-2008,%,6.7
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2007-2009,%,6.8
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2008-2010,%,6.9
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2009-2011,%,7
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2010-2012,%,7.2
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2011-2013,%,7.3
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2012-2014,%,7.4
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2013-2015,%,7.5
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2014-2016,%,7.7
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2015-2017,%,7.8
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2016-2018,%,7.9
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2017-2019,%,7.9
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2018-2020,%,7.9
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2019-2021,%,7.9
Suite of Food Security Indicators,"China, mainland",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2020-2022,%,7.9
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2000-2002,%,10.6
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2001-2003,%,10.6
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2002-2004,%,10.6
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2003-2005,%,10.7
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2004-2006,%,10.7
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2005-2007,%,10.7
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2006-2008,%,10.8
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2007-2009,%,10.8
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2008-2010,%,10.8
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2009-2011,%,10.8
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2010-2012,%,10.8
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2011-2013,%,10.8
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2012-2014,%,10.8
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2013-2015,%,10.7
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2014-2016,%,10.7
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2015-2017,%,10.6
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2016-2018,%,10.6
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2017-2019,%,10.7
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2018-2020,%,10.7
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2019-2021,%,10.7
Suite of Food Security Indicators,"China, Taiwan Province of",Value,Percent of arable land equipped for irrigation (percent) (3-year average),2020-2022,%,10.7
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2000-2002,%,0.8
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2001-2003,%,0.9
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2002-2004,%,0.9
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2003-2005,%,0.9
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2004-2006,%,0.9
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2005-2007,%,0.9
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2006-2008,%,0.9
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2007-2009,%,0.9
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2008-2010,%,0.9
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2009-2011,%,1
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2010-2012,%,1
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2011-2013,%,1
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2012-2014,%,1
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2013-2015,%,1
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2014-2016,%,1
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2015-2017,%,1
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2016-2018,%,1
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2017-2019,%,1
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2018-2020,%,1
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2019-2021,%,1
Suite of Food Security Indicators,Colombia,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2020-2022,%,1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2000-2002,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2001-2003,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2002-2004,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2003-2005,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2004-2006,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2005-2007,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2006-2008,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2007-2009,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2008-2010,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2009-2011,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2010-2012,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2011-2013,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2012-2014,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2013-2015,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2014-2016,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2015-2017,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2016-2018,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2017-2019,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2018-2020,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2019-2021,%,0.1
Suite of Food Security Indicators,Comoros,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2020-2022,%,0.1
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2000-2002,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2001-2003,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2002-2004,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2003-2005,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2004-2006,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2005-2007,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2006-2008,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2007-2009,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2008-2010,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2009-2011,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2010-2012,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2011-2013,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2012-2014,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2013-2015,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2014-2016,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2015-2017,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2016-2018,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2017-2019,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2018-2020,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2019-2021,%,0
Suite of Food Security Indicators,Congo,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2020-2022,%,0
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2000-2002,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2001-2003,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2002-2004,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2003-2005,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2004-2006,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2005-2007,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2006-2008,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2007-2009,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2008-2010,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2009-2011,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2010-2012,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2011-2013,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2012-2014,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2013-2015,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2014-2016,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2015-2017,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2016-2018,%,
Suite of Food Security Indicators,Cook Islands,Value,Percent of arable land equipped for irrigation (percent) (3-year average),2017-2019,%,
