Domain,Area,Element,Item,Year,Unit,Value
Suite of Food Security Indicators,Ecuador,Value,Political stability and absence of violence/terrorism (index),2010,,-0.59
Suite of Food Security Indicators,Ecuador,Value,Political stability and absence of violence/terrorism (index),2011,,-0.69
Suite of Food Security Indicators,Ecuador,Value,Political stability and absence of violence/terrorism (index),2012,,-0.57
Suite of Food Security Indicators,Ecuador,Value,Political stability and absence of violence/terrorism (index),2013,,-0.18
Suite of Food Security Indicators,Ecuador,Value,Political stability and absence of violence/terrorism (index),2014,,-0.02
Suite of Food Security Indicators,Ecuador,Value,Political stability and absence of violence/terrorism (index),2015,,-0.15
Suite of Food Security Indicators,Ecuador,Value,Political stability and absence of violence/terrorism (index),2016,,-0.09
Suite of Food Security Indicators,Ecuador,Value,Political stability and absence of violence/terrorism (index),2017,,-0.08
Suite of Food Security Indicators,Ecuador,Value,Political stability and absence of violence/terrorism (index),2018,,-0.09
Suite of Food Security Indicators,Ecuador,Value,Political stability and absence of violence/terrorism (index),2019,,-0.24
Suite of Food Security Indicators,Ecuador,Value,Political stability and absence of violence/terrorism (index),2020,,-0.27
Suite of Food Security Indicators,Ecuador,Value,Political stability and absence of violence/terrorism (index),2021,,-0.26
Suite of Food Security Indicators,Ecuador,Value,Political stability and absence of violence/terrorism (index),2022,,-0.24
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2000,,0.05
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2002,,-0.41
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2003,,-0.64
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2004,,-0.82
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2005,,-0.63
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2006,,-0.84
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2007,,-0.55
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2008,,-0.51
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2009,,-0.61
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2010,,-0.9
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2011,,-1.44
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2012,,-1.44
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2013,,-1.64
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2014,,-1.63
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2015,,-1.5
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2016,,-1.44
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2017,,-1.43
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2018,,-1.19
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2019,,-1.12
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2020,,-1.18
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2021,,-1.03
Suite of Food Security Indicators,Egypt,Value,Political stability and absence of violence/terrorism (index),2022,,-1.03
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2000,,0.33
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2002,,0.29
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2003,,-0.18
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2004,,-0.07
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2005,,-0.03
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2006,,-0.17
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2007,,-0.01
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2008,,0.04
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2009,,-0.01
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2010,,0.06
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2011,,0.11
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2012,,0.23
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2013,,-0.03
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2014,,-0.02
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2015,,-0.02
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2016,,-0.1
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2017,,-0.26
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2018,,-0.39
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2019,,-0.12
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2020,,-0.12
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2021,,-0.09
Suite of Food Security Indicators,El Salvador,Value,Political stability and absence of violence/terrorism (index),2022,,-0.15
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2000,,-0.04
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2002,,-0.51
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2003,,0.11
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2004,,-0.06
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2005,,-0.39
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2006,,0.17
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2007,,0.26
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2008,,0.21
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2009,,0.37
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2010,,0.24
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2011,,0.15
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2012,,0.23
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2013,,0.12
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2014,,-0.37
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2015,,-0.21
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2016,,-0.15
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2017,,-0.17
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2018,,-0.09
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2019,,-0.15
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2020,,-0.22
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2021,,-0.2
Suite of Food Security Indicators,Equatorial Guinea,Value,Political stability and absence of violence/terrorism (index),2022,,-0.07
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2000,,-0.77
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2002,,-0.27
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2003,,-0.72
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2004,,-0.64
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2005,,-0.8
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2006,,-0.9
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2007,,-1.05
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2008,,-0.71
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2009,,-0.68
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2010,,-0.88
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2011,,-0.77
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2012,,-0.7
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2013,,-0.77
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2014,,-0.81
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2015,,-0.88
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2016,,-0.66
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2017,,-0.73
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2018,,-0.61
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2019,,-0.71
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2020,,-0.99
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2021,,-1.06
Suite of Food Security Indicators,Eritrea,Value,Political stability and absence of violence/terrorism (index),2022,,-0.97
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2000,,0.9
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2002,,0.93
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2003,,0.89
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2004,,0.7
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2005,,0.61
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2006,,0.74
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2007,,0.63
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2008,,0.57
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2009,,0.57
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2010,,0.66
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2011,,0.61
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2012,,0.64
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2013,,0.75
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2014,,0.78
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2015,,0.61
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2016,,0.66
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2017,,0.64
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2018,,0.58
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2019,,0.63
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2020,,0.71
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2021,,0.75
Suite of Food Security Indicators,Estonia,Value,Political stability and absence of violence/terrorism (index),2022,,0.72
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2000,,0.04
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2002,,0.13
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2003,,0.07
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2004,,0
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2005,,-0.39
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2006,,-0.27
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2007,,0.05
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2008,,-0.08
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2009,,-0.01
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2010,,-0.08
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2011,,-0.48
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2012,,-0.41
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2013,,-0.43
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2014,,-0.5
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2015,,-0.48
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2016,,-0.49
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2017,,-0.27
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2018,,-0.38
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2019,,-0.27
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2020,,-0.04
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2021,,-0.35
Suite of Food Security Indicators,Eswatini,Value,Political stability and absence of violence/terrorism (index),2022,,-0.25
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2000,,-0.95
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2002,,-1.23
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2003,,-1.41
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2004,,-1.31
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2005,,-1.69
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2006,,-1.74
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2007,,-1.81
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2008,,-1.73
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2009,,-1.64
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2010,,-1.64
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2011,,-1.51
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2012,,-1.56
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2013,,-1.41
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2014,,-1.34
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2015,,-1.5
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2016,,-1.62
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2017,,-1.68
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2018,,-1.27
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2019,,-1.3
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2020,,-1.75
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2021,,-2.18
Suite of Food Security Indicators,Ethiopia,Value,Political stability and absence of violence/terrorism (index),2022,,-2.04
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2000,,0.3
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2002,,0.47
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2003,,0.45
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2004,,0.39
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2005,,0.39
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2006,,-0.03
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2007,,0.06
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2008,,-0.07
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2009,,-0.27
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2010,,-0.19
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2011,,-0.07
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2012,,-0.07
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2013,,-0.05
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2014,,0.55
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2015,,0.57
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2016,,0.9
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2017,,0.59
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2018,,0.83
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2019,,0.78
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2020,,0.66
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2021,,0.72
Suite of Food Security Indicators,Fiji,Value,Political stability and absence of violence/terrorism (index),2022,,0.76
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2000,,1.72
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2002,,1.75
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2003,,1.69
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2004,,1.62
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2005,,1.59
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2006,,1.5
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2007,,1.49
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2008,,1.45
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2009,,1.46
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2010,,1.42
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2011,,1.39
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2012,,1.4
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2013,,1.39
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2014,,1.28
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2015,,1.03
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2016,,0.98
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2017,,1.06
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2018,,0.89
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2019,,0.84
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2020,,0.98
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2021,,0.96
Suite of Food Security Indicators,Finland,Value,Political stability and absence of violence/terrorism (index),2022,,0.89
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2000,,0.79
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2002,,0.92
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2003,,0.18
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2004,,0.35
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2005,,0.4
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2006,,0.6
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2007,,0.56
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2008,,0.54
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2009,,0.51
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2010,,0.68
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2011,,0.6
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2012,,0.55
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2013,,0.45
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2014,,0.3
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2015,,0.1
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2016,,-0.11
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2017,,0.27
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2018,,0.01
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2019,,0.27
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2020,,0.28
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2021,,0.33
Suite of Food Security Indicators,France,Value,Political stability and absence of violence/terrorism (index),2022,,0.33
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2000,,0.64
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2002,,0.41
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2003,,0.3
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2004,,0.41
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2005,,0.33
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2006,,0.22
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2007,,0.3
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2008,,0.26
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2009,,0.14
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2010,,0.3
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2011,,0.38
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2012,,0.29
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2013,,0.33
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2014,,0.15
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2015,,0.02
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2016,,-0.11
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2017,,-0.11
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2018,,-0.26
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2019,,-0.08
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2020,,-0.07
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2021,,-0.08
Suite of Food Security Indicators,Gabon,Value,Political stability and absence of violence/terrorism (index),2022,,0.07
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2000,,0.53
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2002,,0.83
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2003,,0.32
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2004,,0.16
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2005,,0.2
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2006,,-0.03
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2007,,0.05
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2008,,0.07
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2009,,0.12
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2010,,0.07
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2011,,0
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2012,,0
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2013,,-0.05
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2014,,-0.15
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2015,,0.02
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2016,,-0.44
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2017,,-0.09
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2018,,-0.09
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2019,,0.21
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2020,,0.25
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2021,,0.04
Suite of Food Security Indicators,Gambia,Value,Political stability and absence of violence/terrorism (index),2022,,0.05
Suite of Food Security Indicators,Georgia,Value,Political stability and absence of violence/terrorism (index),2000,,-0.81
Suite of Food Security Indicators,Georgia,Value,Political stability and absence of violence/terrorism (index),2002,,-1.19
Suite of Food Security Indicators,Georgia,Value,Political stability and absence of violence/terrorism (index),2003,,-1.3
Suite of Food Security Indicators,Georgia,Value,Political stability and absence of violence/terrorism (index),2004,,-0.86
Suite of Food Security Indicators,Georgia,Value,Political stability and absence of violence/terrorism (index),2005,,-0.76
Suite of Food Security Indicators,Georgia,Value,Political stability and absence of violence/terrorism (index),2006,,-0.97
Suite of Food Security Indicators,Georgia,Value,Political stability and absence of violence/terrorism (index),2007,,-0.65
Suite of Food Security Indicators,Georgia,Value,Political stability and absence of violence/terrorism (index),2008,,-0.92
Suite of Food Security Indicators,Georgia,Value,Political stability and absence of violence/terrorism (index),2009,,-0.97
Suite of Food Security Indicators,Georgia,Value,Political stability and absence of violence/terrorism (index),2010,,-0.72
Suite of Food Security Indicators,Georgia,Value,Political stability and absence of violence/terrorism (index),2011,,-0.66
Suite of Food Security Indicators,Georgia,Value,Political stability and absence of violence/terrorism (index),2012,,-0.68
Suite of Food Security Indicators,Georgia,Value,Political stability and absence of violence/terrorism (index),2013,,-0.44
Suite of Food Security Indicators,Georgia,Value,Political stability and absence of violence/terrorism (index),2014,,-0.32
